Woman Was God'S Second Mistake.	A mulher foi o segundo erro de Deus.	Friedrich Nietzsche
All black Americans have slave names. They have white names; names that the slave master has given to them.	Todos os negros americanos têm nomes de escravos. Eles têm nomes brancos; nomes que o senhor de escravos lhes deu.	Muhammad Ali
I'm most proud of my family.	Tenho mais orgulho da minha família.	Muhammad Ali
And you? When will you begin that long journey into yourself?	E você? Quando você começará essa longa jornada para dentro de si mesmo?	Rumi
How many lessons there are and how little they are taken.	Quantas lições existem e quão pouco são tomadas.	Ali ibn Abi Talib (R.A)
The best way to make your dreams come true is to wake up.	A melhor maneira de realizar seus sonhos é acordar.	Muhammad Ali
What One Writer Can Make In The Solitude Of One Room Is Something No Power Can Easily Destroy.	O que um escritor pode fazer na solidão de uma sala é algo que nenhum poder pode destruir facilmente.	Salman Rushdie
If There Is Something To Pardon In Everything, There Is Also Something To Condemn.	Se há algo a perdoar em tudo, também há algo a condenar.	Friedrich Nietzsche
At Home I Am A Nice Guy: But I Don'T Want The World To Know. Humble People, I'Ve Found, Don'T Get Very Far.	Em casa sou um cara legal: mas não quero que o mundo saiba. Pessoas humildes, eu descobri, não vão muito longe.	Muhammad Ali
No amount of guilt can change the past and no amount of worrying can change the future.	Nenhuma culpa pode mudar o passado e nenhuma preocupação pode mudar o futuro.	Umar ibn Al-Khattāb (R.A)
Not the ones speaking the same language, but the ones sharing the same feeling understand each other.	Não são os que falam a mesma língua, mas sim os que compartilham o mesmo sentimento que se entendem.	Rumi
It Is Better To Deserve Honors And Not Have Them Than To Have Them And Not Deserve Them.	É melhor merecer honras e não tê-las do que tê-las e não merecê-las.	Mark Twain
Success Is A Lousy Teacher. It Seduces Smart People Into Thinking They Can'T Lose.	O sucesso é um péssimo professor. Isso seduz pessoas inteligentes a pensar que não podem perder.	Bill Gates
Cursed is the man who dies, but the evil done by him survives.	Maldito o homem que morre, mas o mal feito por ele sobrevive.	Abu Bakr (R.A)
The Quality, Not The Longevity, Of One'S Life Is What Is Important.	A qualidade, não a longevidade, da vida de uma pessoa é o que importa.	Martin Luther King, Jr.
Age is whatever you think it is. You are as old as you think you are.	Idade é o que você pensa que é. Você tem a idade que pensa que tem.	Muhammad Ali
Derivatives Are Financial Weapons Of Mass Destruction.	Os derivativos são armas financeiras de destruição em massa.	Warren Buffett
Don't you know yet? It is your Light that lights the worlds.	Você ainda não sabe? É a sua Luz que ilumina os mundos.	Rumi
Hold on to your Salah, because if you lose that, you will lose everything else.	Segure-se no seu Salah, porque se você perder isso, perderá todo o resto.	Umar ibn Al-Khattāb (R.A)
I am not this hair. I am not this skin. I am the soul that lives within.	Eu não sou esse cabelo. Eu não sou essa pele. Eu sou a alma que vive dentro.	Rumi
Be Faithful In Small Things Because It Is In Them That Your Strength Lies.	Seja fiel nas pequenas coisas porque é nelas que reside a sua força.	Mother Teresa
He who sleeps without offering the night prayer, may he never enjoy a sound sleep.	Aquele que dorme sem fazer a oração noturna, nunca poderá desfrutar de um sono profundo.	Umar ibn Al-Khattāb (R.A)
I Was Influenced A Lot By Those Around Me - There Was A Lot Of Singing That Went On In The Cotton Fields.	Fui muito influenciado por aqueles ao meu redor - havia muita cantoria nos campos de algodão.	Willie Nelson
Greed is permanent slavery.	A ganância é escravidão permanente.	Ali ibn Abi Talib (R.A)
Everything That We See Is A Shadow Cast By That Which We Do Not See.	Tudo o que vemos é uma sombra projetada por aquilo que não vemos.	Martin Luther King, Jr.
To The Master'S Honor All Must Turn, Each In Its Track, Without A Sound, Forever Tracing Newton'S Ground.	Para a honra do Mestre, todos devem se voltar, cada um em seu caminho, sem fazer barulho, sempre traçando o terreno de Newton.	Albert Einstein
Women are the field that produces our nation. And if you can't protect your women, you can't protect your nation.	As mulheres são o campo que produz a nossa nação. E se você não consegue proteger suas mulheres, você não consegue proteger sua nação.	Muhammad Ali
To Give Victory To The Right, Not Bloody Bullets, But Peaceful Ballots Only, Are Necessary.	Para dar a vitória à direita, não são necessárias balas sangrentas, mas apenas votos pacíficos.	Abraham Lincoln
The Ache For Home Lives In All Of Us, The Safe Place Where We Can Go As We Are And Not Be Questioned.	A dor do lar vive em todos nós, o lugar seguro onde podemos ir como estamos e não ser questionados.	Maya Angelou
You Were Born To Win, But To Be A Winner, You Must Plan To Win, Prepare To Win, And Expect To Win.	Você nasceu para vencer, mas para ser um vencedor é preciso planejar para vencer, preparar-se para vencer e esperar vencer.	Zig Ziglar
Education Is What Remains After One Has Forgotten What One Has Learned In School.	Educação é o que resta depois que alguém esquece o que aprendeu na escola.	Albert Einstein
I'll tell you how I'd like to be remembered: As a black man who won the heavyweight title - Who has humorous and who never looked down on those who looked up to him - A man who stood for freedom, justice and equality - And I wouldn't even mind if folks forgot how pretty I was.	Vou te contar como gostaria de ser lembrado: Como um homem negro que conquistou o título dos pesos pesados ​​- Que tem humor e que nunca menosprezou quem o admirava - Um homem que defendeu a liberdade, a justiça e a igualdade - E eu nem me importaria se as pessoas esquecessem o quão bonito eu era.	Muhammad Ali
Tolerance and understanding won't 'trickle down' in our society any more than wealth does.	A tolerância e a compreensão não “se espalharão” na nossa sociedade, tal como a riqueza não o faz.	Muhammad Ali
It Does Not Do To Dwell On Dreams And Forget To Live.	Não adianta ficar pensando em sonhos e esquecer de viver.	J. K. Rowling
Courtesy costs nothing, but buys everything.	A cortesia não custa nada, mas compra tudo.	Ali ibn Abi Talib (R.A)
If patience and gratitude had been she camels, it would have mattered little on which I rode.	Se a paciência e a gratidão fossem camelos, pouco importaria em que eu montasse.	Umar ibn Al-Khattāb (R.A)
Success Consists Of Going From Failure To Failure Without Loss Of Enthusiasm.	O sucesso consiste em ir de fracasso em fracasso sem perder o entusiasmo.	Winston Churchill
When you advise any person you should be guided by the fear of God.	Ao aconselhar qualquer pessoa, você deve ser guiado pelo temor de Deus.	Abu Bakr (R.A)
A Candle never Loses any of its Light while Lighting up another candle.	Uma vela nunca perde sua luz enquanto acende outra vela.	Rumi
What Can You Do To Promote World Peace? Go Home And Love Your Family.	O que você pode fazer para promover a paz mundial? Vá para casa e ame sua família.	Mother Teresa
Love Is The Only Force Capable Of Transforming An Enemy Into Friend.	O amor é a única força capaz de transformar um inimigo em amigo.	Martin Luther King  Jr.
Children make you want to start life over.	As crianças fazem você querer recomeçar a vida.	Muhammad Ali
Our Scientific Power Has Outrun Our Spiritual Power. We Have Guided Missiles And Misguided Men.	Nosso poder científico ultrapassou nosso poder espiritual. Temos mísseis guiados e homens mal orientados.	Martin Luther King, Jr.
After Coming Into Contact With A Religious Man I Always Feel I Must Wash My Hands.	Depois de entrar em contato com um homem religioso, sempre sinto que devo lavar as mãos.	Friedrich Nietzsche
I Am The Greatest, I Said That Even Before I Knew I Was.	Eu sou o maior, eu disse isso antes mesmo de saber que era.	Muhammad Ali
He who went to the kings to seek favors went away from Allah.	Aquele que foi aos reis em busca de favores afastou-se de Allah.	Umar ibn Al-Khattāb (R.A)
Oh writer! An Angel watches over all you write. Make your writing meaningful for it will eventually return to you and you will be questioned about what you wrote.	Ó escritor! Um anjo cuida de tudo que você escreve. Faça com que sua escrita seja significativa, pois ela eventualmente retornará para você e você será questionado sobre o que escreveu.	Ali ibn Abi Talib (R.A)
Speak a new language so that the world will be a new world.	Fale uma nova língua para que o mundo seja um novo mundo.	Rumi
The sweetness of life lies in dispensing with formalities.	A doçura da vida reside em prescindir das formalidades.	Muhammad Ali
O Love, O pure deep Love, be here, be now, be all...	Ó Amor, ó puro e profundo Amor, esteja aqui, esteja agora, seja tudo...	Rumi
I Never Did A Day'S Work In My Life. It Was All Fun.	Nunca trabalhei um dia na minha vida. Foi tudo divertido.	Thomas A. Edison
We have not invaded anyone. We have not conquered anyone. We have not grabbed their land, their culture, their history and tried to enforce our way of life on them.	Não invadimos ninguém. Não conquistamos ninguém. Não nos apoderamos das suas terras, da sua cultura, da sua história e tentámos impor-lhes o nosso modo de vida.	Abdul Kalam
I have been a seeker and I still am, but I stopped asking the books and the stars. I started listening to the teaching of my Soul.	Fui um buscador e ainda sou, mas parei de perguntar aos livros e às estrelas. Comecei a ouvir os ensinamentos da minha Alma.	Rumi
Be active! Take on responsibility! Work for the things you believe in. If you do not, you are surrendering your fate to others.	Seja ativo! Assuma a responsabilidade! Trabalhe pelas coisas em que acredita. Do contrário, você estará entregando seu destino aos outros.	Abdul Kalam
Don'T Tell Fish Stories Where The People Know You; But Particularly, Don'T Tell Them Where They Know The Fish.	Não conte histórias de peixes onde as pessoas o conhecem; Mas, principalmente, não diga a eles onde eles conhecem os peixes.	Mark Twain
Developing nations want to become developed nations.	As nações em desenvolvimento querem tornar-se nações desenvolvidas.	Abdul Kalam
We are born of love. Love is our mother.	Nascemos do amor. O amor é nossa mãe.	Rumi
I Just Feel Happy To Be In America, Like I Said, It'S The Most Beautiful Country In The World.	Sinto-me feliz por estar na América, como disse, é o país mais bonito do mundo.	Ahmed Ali
Do for this life as if you live forever, do for the afterlife as if you will die tomorrow.	Faça por esta vida como se vivesse para sempre, faça pela vida após a morte como se fosse morrer amanhã.	Ali ibn Abi Talib (R.A)
You Know You Are On The Road To Success If You Would Do Your Job, And Not Be Paid For It.	Você sabe que está no caminho do sucesso se fizer seu trabalho e não for pago por isso.	Oprah Winfrey
A Compliment Is Something Like A Kiss Through A Veil.	Um elogio é algo como um beijo através do véu.	Victor Hugo
Last night I had a dream. When I got to Africa, I had one hell of a rumble. I had to beat Tarzan's behind first, for claiming to be King of the Jungle.	Ontem à noite tive um sonho. Quando cheguei à África, tive uma grande confusão. Eu tive que derrotar o Tarzan primeiro, por alegar ser o Rei da Selva.	Muhammad Ali
